crewId,taskId,isDDH
Crew_10002,Flt_39200,0
Crew_10002,Flt_40386,0
Crew_10002,Flt_40790,0
Crew_10002,Flt_41082,0
Crew_10002,Flt_41475,0
Crew_10002,Flt_41638,0
Crew_10007,Flt_37746,0
Crew_10007,Flt_38502,0
Crew_10007,Flt_40013,0
Crew_10007,Flt_41826,0
Crew_10007,Flt_41956,0
Crew_10007,Flt_42159,0
Crew_10011,Flt_38071,0
Crew_10011,Flt_38219,0
Crew_10011,Flt_38798,0
Crew_10011,Flt_38928,0
Crew_10011,Flt_39346,0
Crew_10011,Flt_39846,0
Crew_10011,Flt_40071,0
Crew_10011,Flt_41949,0
Crew_10011,Flt_42102,0
Crew_10011,Flt_42245,0
Crew_10013,Flt_37705,0
Crew_10013,Flt_37845,0
Crew_10013,Flt_38398,0
Crew_10013,Flt_38590,0
Crew_10013,Flt_38740,0
Crew_10013,Flt_39364,0
Crew_10013,Flt_39581,0
Crew_10013,Flt_39722,0
Crew_10013,Flt_40030,0
Crew_10013,Flt_42294,0
Crew_10014,Flt_38086,0
Crew_10014,Flt_38329,0
Crew_10014,Flt_38843,0
Crew_10014,Flt_39158,0
Crew_10014,Flt_39524,0
Crew_10014,Flt_39826,0
Crew_10014,Flt_40217,0
Crew_10014,Flt_41840,0
Crew_10014,Flt_42163,0
Crew_10015,Flt_38045,0
Crew_10015,Flt_38214,0
Crew_10015,Flt_38600,0
Crew_10015,Flt_38724,0
Crew_10015,Flt_38982,0
Crew_10015,Flt_39350,0
Crew_10015,Flt_39530,0
Crew_10015,Flt_39652,0
Crew_10015,Flt_40062,0
Crew_10015,Flt_40249,0
Crew_10015,Flt_41925,0
Crew_10015,Flt_42084,0
Crew_10018,Flt_37816,0
Crew_10018,Flt_38646,0
Crew_10018,Flt_39085,0
Crew_10018,Flt_39215,0
Crew_10018,Flt_39752,0
Crew_10018,Flt_39880,0
Crew_10018,Flt_40133,0
Crew_10018,Flt_41828,0
Crew_10018,Flt_41995,0
Crew_10018,Flt_42170,0
Crew_10019,Flt_37940,0
Crew_10019,Flt_38259,0
Crew_10019,Flt_38351,0
Crew_10019,Flt_38611,0
Crew_10019,Flt_38722,0
Crew_10019,Flt_38920,0
Crew_10019,Flt_39019,0
Crew_10019,Flt_39355,0
Crew_10019,Flt_39571,0
Crew_10019,Flt_39886,0
Crew_10019,Flt_40257,0
